vote_id,knesset_num,session_id,sess_item_nbr,sess_item_id,sess_item_dscr,vote_item_id,vote_item_dscr,vote_date,vote_time,is_elctrnc_vote,vote_type,is_accepted,total_for,total_against,total_abstain,vote_stat,session_num,vote_nbr_in_sess,reason,modifier,remark,FilePath,CommitteeID,CommitteeName
10249,17,290602,6,265074,"הצעת חוק שירות המדינה (גמלאות) (תיקון מס` 48), התשס""ח-2008",102,אישור החוק,2008-04-01T00:00:00,17:21,1,1,1,22,0,0,1,228,18,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300849.pdf,198.0,"ועדת העבודה, הרווחה והבריאות"
10261,17,290603,2,264251,"הצעת חוק הכנסת (תיקון מס` 25), התשס""ח-2008",102,אישור החוק,2008-04-02T00:00:00,11:35,1,1,1,54,0,0,1,229,5,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300845.pdf,190.0,ועדת הכנסת
10274,17,290603,9,245332,"הצעת חוק שירות המילואים, התשס""ח-2008",102,אישור החוק,2008-04-02T00:00:00,15:55,1,1,1,61,0,0,1,229,18,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300745.pdf,193.0,ועדת החוץ והביטחון
10276,17,290603,20,130751,"הצעת חוק סיוע לקטינים נפגעי עבירות מין או אלימות, התשס""ז-2007",102,אישור החוק,2008-04-02T00:00:00,15:58,1,1,1,67,0,0,1,229,20,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300051.pdf,203.0,הוועדה המיוחדת לזכויות הילד
10278,17,290603,12,240795,"הצעת חוק איסור השקעה בתאגידים המקיימים קשר עסקי עם איראן, התשס""ח-2008",102,אישור החוק,2008-04-02T00:00:00,16:14,1,1,1,29,0,0,1,229,22,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300719.pdf,193.0,ועדת החוץ והביטחון
10280,17,290603,10,287071,"הצעת חוק שירות ביטחון (הוראת שעה)(הצבת יוצאי צבא בשירות בתי הסוהר)(תיקון), התשס""ח-2008 ",102,אישור החוק,2008-04-02T00:00:00,16:26,1,1,1,21,0,0,1,229,24,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300890.pdf,193.0,ועדת החוץ והביטחון
10282,17,290603,11,177016,"הצעת חוק רישום ציוד וגיוסו לצבא הגנה לישראל (תיקון מס` 4), התשס""ח-2008",102,אישור החוק,2008-04-02T00:00:00,16:29,1,1,1,16,0,0,1,229,26,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300631.pdf,193.0,ועדת החוץ והביטחון
10284,17,290603,13,130538,"הצעת חוק הגנת הצרכן (תיקון מס` 22), התשס""ח-2008",102,אישור החוק,2008-04-02T00:00:00,16:40,1,1,1,12,1,0,1,229,28,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300046.pdf,191.0,ועדת הכלכלה
10286,17,290603,14,261466,"הצעת חוק הגנת הצרכן (תיקון מס` 23), התשס""ח-2008",102,אישור החוק,2008-04-02T00:00:00,16:52,1,1,1,14,0,0,1,229,30,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300809.pdf,191.0,ועדת הכלכלה
10288,17,290603,15,273968,"הצעת חוק לתיקון פקודת התעבורה (מס` 87), התשס""ח-2008",102,אישור החוק,2008-04-02T00:00:00,17:02,1,1,1,11,0,1,1,229,32,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300876.pdf,191.0,ועדת הכלכלה
10290,17,290603,16,190132,"הצעת חוק לתיקון פקודת התעבורה (מס` 88 - הוראת שעה), התשס""ח-2007",102,אישור החוק,2008-04-02T00:00:00,17:10,1,1,1,6,0,0,1,229,34,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300709.pdf,191.0,ועדת הכלכלה
10292,17,290603,17,86271,"הצעת חוק הפעלת רכב (מנועים ודלק) (תיקון מס` 4), התשס""ח-2008",102,אישור החוק,2008-04-02T00:00:00,17:20,1,1,1,16,0,0,1,229,36,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_299913.pdf,191.0,ועדת הכלכלה
10297,17,290603,18,280348,"הצעת חוק ארוחה יומית לתלמיד (תיקון), התשס""ח-2008 ",102,אישור החוק,2008-04-02T00:00:00,17:50,1,1,1,30,0,0,1,229,41,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300883.pdf,195.0,"ועדת החינוך, התרבות והספורט"
10299,17,290603,19,135003,"הצעת חוק לעידוד של שילוב וקידום נשים בעבודה ושל התאמת מקומות עבודה לנשים, התשס""ח-2008     ",102,אישור החוק,2008-04-02T00:00:00,18:02,1,1,1,16,0,0,1,229,43,4,Unknown,,https://fs.knesset.gov.il//17/law/17_lsr_300089.pdf,202.0,הוועדה לקידום מעמד האישה
