kmmbr_id,kmmbr_name,knesset_num,faction_id,faction_name,is_coalition
23639,בועז טופורובסקי,22,938,כחול לבן,-1
32006,איתן גינזבורג,22,938,כחול לבן,-1
23635,פנינה תמנו,22,938,כחול לבן,-1
32044,יזהר שי,22,938,כחול לבן,-1
23632,מיקי לוי,22,938,כחול לבן,-1
23601,יואל רזבוזוב,22,938,כחול לבן,-1
12963,משה יעלון,22,938,כחול לבן,-1
23600,עפר שלח,22,938,כחול לבן,-1
23597,מאיר כהן,22,938,כחול לבן,-1
32036,אורית פרקש-הכהן,22,938,כחול לבן,-1
32034,אורלי פרומן,22,938,כחול לבן,-1
23596,יעל גרמן,22,938,כחול לבן,-1
23594,יאיר לפיד,22,938,כחול לבן,-1
23591,אלעזר שטרן,22,938,כחול לבן,-1
31999,גבי אשכנזי,22,938,כחול לבן,-1
32000,מיכאל מרדכי ביטון,22,938,כחול לבן,-1
32002,אורנה ברביבאי,22,938,כחול לבן,-1
32007,בנימין גנץ,22,938,כחול לבן,-1
32001,רם בן ברק,22,938,כחול לבן,-1
12947,ניצן הורוביץ,22,939,המחנה הדמוקרטי,-1
32211,יאיר גולן,22,939,המחנה הדמוקרטי,-1
23651,תמר זנדברג,22,939,המחנה הדמוקרטי,-1
23566,סתיו שפיר,22,939,המחנה הדמוקרטי,-1
503,אילן גילאון,22,939,המחנה הדמוקרטי,-1
32218,ג`אבר עסאקלה,22,940,הרשימה המשותפת,-1
32219,סמי אבו שחאדה,22,940,הרשימה המשותפת,-1
30066,איימן עודה,22,940,הרשימה המשותפת,-1
32031,מנסור עבאס,22,940,הרשימה המשותפת,-1
32021,עופר כסיף,22,940,הרשימה המשותפת,-1
32017,היבה יזבק,22,940,הרשימה המשותפת,-1
31722,סעיד אלחרומי,22,940,הרשימה המשותפת,-1
30070,אוסאמה סעדי,22,940,הרשימה המשותפת,-1
30069,יוסף ג`בארין,22,940,הרשימה המשותפת,-1
30067,עאידה תומא סלימאן,22,940,הרשימה המשותפת,-1
560,אחמד טיבי,22,940,הרשימה המשותפת,-1
32042,אנטאנס שחאדה,22,940,הרשימה המשותפת,-1
32221,ווליד טאהא,22,940,הרשימה המשותפת,-1
